$Date,$Time,SCA201TE401PV
07/30/25,10:37:30,66.8
07/30/25,10:37:33,66.8
07/30/25,10:37:36,66.8
07/30/25,10:37:39,66.8
07/30/25,10:37:42,66.8
07/30/25,10:37:45,66.8
07/30/25,10:37:48,66.8
07/30/25,10:37:51,66.8
07/30/25,10:37:54,66.8
07/30/25,10:37:57,66.8
07/30/25,10:38:00,66.8
07/30/25,10:38:03,66.8
07/30/25,10:38:06,66.8
07/30/25,10:38:09,66.8
07/30/25,10:38:12,66.8
07/30/25,10:38:15,66.8
07/30/25,10:38:18,66.8
07/30/25,10:38:21,66.8
07/30/25,10:38:24,66.8
07/30/25,10:38:27,66.8
07/30/25,10:38:30,66.8
07/30/25,10:38:33,66.8
07/30/25,10:38:36,66.8
07/30/25,10:38:39,66.8
07/30/25,10:38:42,66.8
07/30/25,10:38:45,66.8
07/30/25,10:38:48,66.8
07/30/25,10:38:51,66.8
07/30/25,10:38:54,66.8
07/30/25,10:38:57,66.8
07/30/25,10:39:00,66.8
07/30/25,10:39:03,66.8
07/30/25,10:39:06,66.8
07/30/25,10:39:09,66.8
07/30/25,10:39:12,66.8
07/30/25,10:39:15,66.8
07/30/25,10:39:18,66.8
07/30/25,10:39:21,66.8
07/30/25,10:39:24,66.8
07/30/25,10:39:27,66.8
07/30/25,10:39:30,66.8
07/30/25,10:39:33,66.8
07/30/25,10:39:36,66.8
07/30/25,10:39:39,66.8
07/30/25,10:39:42,66.8
07/30/25,10:39:45,66.8
07/30/25,10:39:48,66.8
07/30/25,10:39:51,66.8
07/30/25,10:39:54,66.8
07/30/25,10:39:57,66.8
07/30/25,10:40:00,66.8
07/30/25,10:40:03,66.8
07/30/25,10:40:06,66.8
07/30/25,10:40:09,66.8
07/30/25,10:40:12,66.8
07/30/25,10:40:15,66.8
07/30/25,10:40:18,66.8
07/30/25,10:40:21,66.8
07/30/25,10:40:24,66.8
07/30/25,10:40:27,66.8
07/30/25,10:40:30,66.8
07/30/25,10:40:33,66.8
07/30/25,10:40:36,66.8
07/30/25,10:40:39,66.8
07/30/25,10:40:42,66.8
07/30/25,10:40:45,66.8
07/30/25,10:40:48,66.8
07/30/25,10:40:51,66.8
07/30/25,10:40:54,66.8
07/30/25,10:40:57,66.8
07/30/25,10:41:00,66.8
07/30/25,10:41:03,66.8
07/30/25,10:41:06,66.8
07/30/25,10:41:09,66.8
07/30/25,10:41:12,66.8
07/30/25,10:41:15,66.8
07/30/25,10:41:18,66.8
07/30/25,10:41:21,66.8
07/30/25,10:41:24,66.8
07/30/25,10:41:27,66.8
07/30/25,10:41:30,66.8
07/30/25,10:41:33,66.8
07/30/25,10:41:36,66.8
07/30/25,10:41:39,66.8
07/30/25,10:41:42,66.8
07/30/25,10:41:45,66.8
07/30/25,10:41:48,66.8
07/30/25,10:41:51,66.8
07/30/25,10:41:54,66.8
07/30/25,10:41:57,66.8
07/30/25,10:42:00,66.8
07/30/25,10:42:03,66.8
07/30/25,10:42:06,66.8
07/30/25,10:42:09,66.8
07/30/25,10:42:12,66.8
07/30/25,10:42:15,66.8
07/30/25,10:42:18,66.8
07/30/25,10:42:21,66.8
07/30/25,10:42:24,66.8
07/30/25,10:42:27,66.8
07/30/25,10:42:30,66.8
07/30/25,10:42:33,66.8
07/30/25,10:42:36,66.8
07/30/25,10:42:39,66.8
07/30/25,10:42:42,66.8
07/30/25,10:42:45,66.8
07/30/25,10:42:48,66.8
07/30/25,10:42:51,66.8
07/30/25,10:42:54,66.8
07/30/25,10:42:57,66.8
07/30/25,10:43:00,66.8
07/30/25,10:43:03,66.8
07/30/25,10:43:06,66.8
07/30/25,10:43:09,66.8
07/30/25,10:43:12,66.8
07/30/25,10:43:15,66.8
07/30/25,10:43:18,66.8
07/30/25,10:43:21,66.8
07/30/25,10:43:24,66.8
07/30/25,10:43:27,66.8
07/30/25,10:43:30,66.8
07/30/25,10:43:33,66.8
07/30/25,10:43:36,66.8
07/30/25,10:43:39,66.8
07/30/25,10:43:42,66.8
07/30/25,10:43:45,66.8
07/30/25,10:43:48,66.8
07/30/25,10:43:51,66.8
07/30/25,10:43:54,66.8
07/30/25,10:43:57,66.8
07/30/25,10:44:00,66.8
07/30/25,10:44:03,66.8
07/30/25,10:44:06,66.8
07/30/25,10:44:09,66.8
07/30/25,10:44:12,66.8
07/30/25,10:44:15,66.8
07/30/25,10:44:18,66.8
07/30/25,10:44:21,66.8
07/30/25,10:44:24,66.8
07/30/25,10:44:27,66.8
07/30/25,10:44:30,66.8
07/30/25,10:44:33,66.8
07/30/25,10:44:36,66.8
07/30/25,10:44:39,66.8
07/30/25,10:44:42,66.8
07/30/25,10:44:45,66.8
07/30/25,10:44:48,66.4
07/30/25,10:44:51,66.4
07/30/25,10:44:54,66.4
07/30/25,10:44:57,66.4
07/30/25,10:45:00,66.4
07/30/25,10:45:03,66.4
07/30/25,10:45:06,66.4
07/30/25,10:45:09,66.4
07/30/25,10:45:12,66.4
07/30/25,10:45:15,66.4
07/30/25,10:45:18,66.4
07/30/25,10:45:21,66.4
07/30/25,10:45:24,66.4
07/30/25,10:45:27,66.4
07/30/25,10:45:30,66.4
07/30/25,10:45:33,66.4
07/30/25,10:45:36,66.4
07/30/25,10:45:39,66.4
07/30/25,10:45:42,66.4
07/30/25,10:45:45,66.4
07/30/25,10:45:48,66.4
07/30/25,10:45:51,66.4
07/30/25,10:45:54,66.4
07/30/25,10:45:57,66.4
07/30/25,10:46:00,66.4
07/30/25,10:46:03,66.4
07/30/25,10:46:06,66.4
07/30/25,10:46:09,66.4
07/30/25,10:46:12,66.4
07/30/25,10:46:15,66.4
07/30/25,10:46:18,66.4
07/30/25,10:46:21,66.4
07/30/25,10:46:24,66.4
07/30/25,10:46:27,66.4
07/30/25,10:46:30,66.4
07/30/25,10:46:33,66.4
07/30/25,10:46:36,66.4
07/30/25,10:46:39,66.4
07/30/25,10:46:42,66.4
07/30/25,10:46:45,66.4
07/30/25,10:46:48,66.4
07/30/25,10:46:51,66.4
07/30/25,10:46:54,66.4
07/30/25,10:46:57,66.4
07/30/25,10:47:00,66.4
07/30/25,10:47:03,66.4
07/30/25,10:47:06,66.4
07/30/25,10:47:09,66.4
07/30/25,10:47:12,66.4
07/30/25,10:47:15,66.4
07/30/25,10:47:18,66.4
07/30/25,10:47:21,66.4
07/30/25,10:47:24,66.4
07/30/25,10:47:27,66.4
07/30/25,10:47:30,66.4
07/30/25,10:47:33,66.4
07/30/25,10:47:36,66.4
07/30/25,10:47:39,66.4
07/30/25,10:47:42,66.4
07/30/25,10:47:45,66.4
07/30/25,10:47:48,66.4
07/30/25,10:47:51,66.4
07/30/25,10:47:54,66.4
07/30/25,10:47:57,66.4
07/30/25,10:48:00,66.4
07/30/25,10:48:03,66.4
07/30/25,10:48:06,66.4
07/30/25,10:48:09,66.4
07/30/25,10:48:12,66.4
07/30/25,10:48:15,66.4
07/30/25,10:48:18,66.4
07/30/25,10:48:21,66.4
07/30/25,10:48:24,66.4
07/30/25,10:48:27,66.4
07/30/25,10:48:30,66.4
07/30/25,10:48:33,66.4
07/30/25,10:48:36,66.4
07/30/25,10:48:39,66.4
07/30/25,10:48:42,66.4
07/30/25,10:48:45,66.4
07/30/25,10:48:48,66.4
07/30/25,10:48:51,66.4
07/30/25,10:48:54,66.4
07/30/25,10:48:57,66.4
07/30/25,10:49:00,66.4
07/30/25,10:49:03,66.4
07/30/25,10:49:06,66.4
07/30/25,10:49:09,66.4
07/30/25,10:49:12,66.4
07/30/25,10:49:15,66.4
07/30/25,10:49:18,66.4
07/30/25,10:49:21,66.4
07/30/25,10:49:24,66.4
07/30/25,10:49:27,66.4
07/30/25,10:49:30,66.4
07/30/25,10:49:33,66.4
07/30/25,10:49:36,66.4
07/30/25,10:49:39,66.4
07/30/25,10:49:42,66.4
07/30/25,10:49:45,66.4
07/30/25,10:49:48,66.4
07/30/25,10:49:51,66.4
07/30/25,10:49:54,66.4
07/30/25,10:49:57,66.4
07/30/25,10:50:00,66.4
07/30/25,10:50:03,66.4
07/30/25,10:50:06,66.4
07/30/25,10:50:09,66.4
07/30/25,10:50:12,66.4
07/30/25,10:50:15,66.4
07/30/25,10:50:18,66.4
07/30/25,10:50:21,66.4
07/30/25,10:50:24,66.4
07/30/25,10:50:27,66.4
07/30/25,10:50:30,66.4
07/30/25,10:50:33,66.4
07/30/25,10:50:36,66.4
07/30/25,10:50:39,66.4
07/30/25,10:50:42,66.4
07/30/25,10:50:45,66.4
07/30/25,10:50:48,66.4
07/30/25,10:50:51,66.4
07/30/25,10:50:54,66.4
07/30/25,10:50:57,66.4
07/30/25,10:51:00,66.4
07/30/25,10:51:03,66.4
07/30/25,10:51:06,66.4
07/30/25,10:51:09,66.4
07/30/25,10:51:12,66.4
07/30/25,10:51:15,66.4
07/30/25,10:51:18,66.4
07/30/25,10:51:21,66.4
07/30/25,10:51:24,66.4
07/30/25,10:51:27,66.4
07/30/25,10:51:30,66.4
07/30/25,10:51:33,66.4
07/30/25,10:51:36,66.4
07/30/25,10:51:39,66.4
07/30/25,10:51:42,66.4
07/30/25,10:51:45,66.4
07/30/25,10:51:48,66.4
07/30/25,10:51:51,66.4
07/30/25,10:51:54,66.4
07/30/25,10:51:57,66.4
07/30/25,10:52:00,66.4
07/30/25,10:52:03,66.4
07/30/25,10:52:06,66.4
07/30/25,10:52:09,66.4
07/30/25,10:52:12,66.4
07/30/25,10:52:15,66.4
07/30/25,10:52:18,66.4
07/30/25,10:52:21,66.4
07/30/25,10:52:24,66.4
07/30/25,10:52:27,66.4
07/30/25,10:52:30,66.4
07/30/25,10:52:33,66.4
07/30/25,10:52:36,66.4
07/30/25,10:52:39,66.4
07/30/25,10:52:42,66.4
07/30/25,10:52:45,66.4
07/30/25,10:52:48,66.4
07/30/25,10:52:51,66.4
07/30/25,10:52:54,66.4
07/30/25,10:52:57,66.4
07/30/25,10:53:00,66.4
07/30/25,10:53:03,66.4
07/30/25,10:53:06,66.4
07/30/25,10:53:09,66.4
07/30/25,10:53:12,66.4
07/30/25,10:53:15,66.4
07/30/25,10:53:18,66.4
07/30/25,10:53:21,66.4
07/30/25,10:53:24,66.4
07/30/25,10:53:27,66.4
07/30/25,10:53:30,66.4
07/30/25,10:53:33,66.4
07/30/25,10:53:36,66.4
07/30/25,10:53:39,66.4
07/30/25,10:53:42,66.4
07/30/25,10:53:45,66.4
07/30/25,10:53:48,66.4
07/30/25,10:53:51,66.4
07/30/25,10:53:54,66.4
07/30/25,10:53:57,66.4
07/30/25,10:54:00,66.4
07/30/25,10:54:03,66.4
07/30/25,10:54:06,66.4
07/30/25,10:54:09,66.4
07/30/25,10:54:12,66.4
07/30/25,10:54:15,66.4
07/30/25,10:54:18,66.4
07/30/25,10:54:21,66.4
07/30/25,10:54:24,66.4
07/30/25,10:54:27,66.4
07/30/25,10:54:30,66.4
07/30/25,10:54:33,66.4
07/30/25,10:54:36,66.4
07/30/25,10:54:39,66.4
07/30/25,10:54:42,66.4
07/30/25,10:54:45,66.4
07/30/25,10:54:48,66.2
07/30/25,10:54:51,66.2
07/30/25,10:54:54,66.2
07/30/25,10:54:57,66.2
07/30/25,10:55:00,66.2
07/30/25,10:55:03,66.2
07/30/25,10:55:06,66.2
07/30/25,10:55:09,66.2
07/30/25,10:55:12,66.2
07/30/25,10:55:15,66.2
07/30/25,10:55:18,66.2
07/30/25,10:55:21,66.2
07/30/25,10:55:24,66.2
07/30/25,10:55:27,66.2
07/30/25,10:55:30,66.2
07/30/25,10:55:33,66.2
07/30/25,10:55:36,66.2
07/30/25,10:55:39,66.2
07/30/25,10:55:42,66.2
07/30/25,10:55:45,66.2
07/30/25,10:55:48,66.2
07/30/25,10:55:51,66.2
07/30/25,10:55:54,66.2
07/30/25,10:55:57,66.2
07/30/25,10:56:00,66.2
07/30/25,10:56:03,66.2
07/30/25,10:56:06,66.2
07/30/25,10:56:09,66.2
07/30/25,10:56:12,66.2
07/30/25,10:56:15,66.2
07/30/25,10:56:18,66.2
07/30/25,10:56:21,66.2
07/30/25,10:56:24,66.2
07/30/25,10:56:27,66.2
07/30/25,10:56:30,66.2
07/30/25,10:56:33,66.2
07/30/25,10:56:36,66.2
07/30/25,10:56:39,66.2
07/30/25,10:56:42,66.2
07/30/25,10:56:45,66.2
07/30/25,10:56:48,66.2
07/30/25,10:56:51,66.2
07/30/25,10:56:54,66.2
07/30/25,10:56:57,66.2
07/30/25,10:57:00,66.2
07/30/25,10:57:03,66.2
07/30/25,10:57:06,66.2
07/30/25,10:57:09,66.2
07/30/25,10:57:12,66.2
07/30/25,10:57:15,66.2
07/30/25,10:57:18,66.2
07/30/25,10:57:21,66.2
07/30/25,10:57:24,66.2
07/30/25,10:57:27,66.2
07/30/25,10:57:30,66.2
07/30/25,10:57:33,66.2
07/30/25,10:57:36,66.2
07/30/25,10:57:39,66.2
07/30/25,10:57:42,66.2
07/30/25,10:57:45,66.2
07/30/25,10:57:48,66.2
07/30/25,10:57:51,66.2
07/30/25,10:57:54,66.2
07/30/25,10:57:57,66.2
07/30/25,10:58:00,66.2
07/30/25,10:58:03,66.2
07/30/25,10:58:06,66.2
07/30/25,10:58:09,66.2
07/30/25,10:58:12,66.2
07/30/25,10:58:15,66.2
07/30/25,10:58:18,66.2
07/30/25,10:58:21,66.2
07/30/25,10:58:24,66.2
07/30/25,10:58:27,66.2
07/30/25,10:58:30,66.2
07/30/25,10:58:33,66.2
07/30/25,10:58:36,66.2
07/30/25,10:58:39,66.2
07/30/25,10:58:42,66.2
07/30/25,10:58:45,66.2
07/30/25,10:58:48,66.2
07/30/25,10:58:51,66.2
07/30/25,10:58:54,66.2
07/30/25,10:58:57,66.2
07/30/25,10:59:00,66.2
07/30/25,10:59:03,66.2
07/30/25,10:59:06,66.2
07/30/25,10:59:09,66.2
07/30/25,10:59:12,66.2
07/30/25,10:59:15,66.2
07/30/25,10:59:18,66.2
07/30/25,10:59:21,66.2
07/30/25,10:59:24,66.2
07/30/25,10:59:27,66.2
07/30/25,10:59:30,66.2
07/30/25,10:59:33,66.2
07/30/25,10:59:36,66.2
07/30/25,10:59:39,66.2
07/30/25,10:59:42,66.2
07/30/25,10:59:45,66.2
07/30/25,10:59:48,66.2
07/30/25,10:59:51,66.2
07/30/25,10:59:54,66.2
07/30/25,10:59:57,66.2
07/30/25,11:00:00,66.2
07/30/25,11:00:03,66.2
07/30/25,11:00:06,66.2
07/30/25,11:00:09,66.2
07/30/25,11:00:12,66.2
07/30/25,11:00:15,66.2
07/30/25,11:00:18,66.2
07/30/25,11:00:21,66.2
07/30/25,11:00:24,66.2
07/30/25,11:00:27,66.2
07/30/25,11:00:30,66.2
07/30/25,11:00:33,66.2
07/30/25,11:00:36,66.2
07/30/25,11:00:39,66.2
07/30/25,11:00:42,66.2
07/30/25,11:00:45,66.2
07/30/25,11:00:48,66.2
07/30/25,11:00:51,66.2
07/30/25,11:00:54,66.2
07/30/25,11:00:57,66.2
07/30/25,11:01:00,66.2
07/30/25,11:01:03,66.2
07/30/25,11:01:06,66.2
07/30/25,11:01:09,66.2
07/30/25,11:01:12,66.2
07/30/25,11:01:15,66.2
07/30/25,11:01:18,66.2
07/30/25,11:01:21,66.2
07/30/25,11:01:24,66.2
07/30/25,11:01:27,66.2
07/30/25,11:01:30,66.2
07/30/25,11:01:33,66.2
07/30/25,11:01:36,66.2
07/30/25,11:01:39,66.2
07/30/25,11:01:42,66.2
07/30/25,11:01:45,66.2
07/30/25,11:01:48,66.2
07/30/25,11:01:51,66.2
07/30/25,11:01:54,66.2
07/30/25,11:01:57,66.2
07/30/25,11:02:00,66.2
07/30/25,11:02:03,66.2
07/30/25,11:02:06,66.2
07/30/25,11:02:09,66.2
07/30/25,11:02:12,66.2
07/30/25,11:02:15,66.2
07/30/25,11:02:18,66.2
07/30/25,11:02:21,66.2
07/30/25,11:02:24,66.2
07/30/25,11:02:27,66.2
07/30/25,11:02:30,66.2
07/30/25,11:02:33,66.2
07/30/25,11:02:36,66.2
07/30/25,11:02:39,66.2
07/30/25,11:02:42,66.2
07/30/25,11:02:45,66.2
07/30/25,11:02:48,66.2
07/30/25,11:02:51,66.2
07/30/25,11:02:54,66.2
07/30/25,11:02:57,66.2
07/30/25,11:03:00,66.2
07/30/25,11:03:03,66.2
07/30/25,11:03:06,66.2
07/30/25,11:03:09,66.2
07/30/25,11:03:12,66.2
07/30/25,11:03:15,66.2
07/30/25,11:03:18,66.2
07/30/25,11:03:21,66.2
07/30/25,11:03:24,66.2
07/30/25,11:03:27,66.2
07/30/25,11:03:30,66.2
07/30/25,11:03:33,66.2
07/30/25,11:03:36,66.2
07/30/25,11:03:39,66.2
07/30/25,11:03:42,66.2
07/30/25,11:03:45,66.2
07/30/25,11:03:48,66.2
07/30/25,11:03:51,66.2
07/30/25,11:03:54,66.2
07/30/25,11:03:57,66.2
07/30/25,11:04:00,66.2
07/30/25,11:04:03,66.2
07/30/25,11:04:06,66.2
07/30/25,11:04:09,66.2
07/30/25,11:04:12,66.2
07/30/25,11:04:15,66.2
07/30/25,11:04:18,66.2
07/30/25,11:04:21,66.2
07/30/25,11:04:24,66.2
07/30/25,11:04:27,66.2
07/30/25,11:04:30,66.2
07/30/25,11:04:33,66.2
07/30/25,11:04:36,66.2
07/30/25,11:04:39,66.2
07/30/25,11:04:42,66.2
07/30/25,11:04:45,66.2
07/30/25,11:04:48,66.1
07/30/25,11:04:51,66.1
07/30/25,11:04:54,66.1
07/30/25,11:04:57,66.1
07/30/25,11:05:00,66.1
07/30/25,11:05:03,66.1
07/30/25,11:05:06,66.1
07/30/25,11:05:09,66.1
07/30/25,11:05:12,66.1
07/30/25,11:05:15,66.1
07/30/25,11:05:18,66.1
07/30/25,11:05:21,66.1
07/30/25,11:05:24,66.1
07/30/25,11:05:27,66.1
07/30/25,11:05:30,66.1
07/30/25,11:05:33,66.1
07/30/25,11:05:36,66.1
07/30/25,11:05:39,66.1
07/30/25,11:05:42,66.1
07/30/25,11:05:45,66.1
07/30/25,11:05:48,66.1
07/30/25,11:05:51,66.1
07/30/25,11:05:54,66.1
07/30/25,11:05:57,66.1
07/30/25,11:06:00,66.1
07/30/25,11:06:03,66.1
07/30/25,11:06:06,66.1
07/30/25,11:06:09,66.1
07/30/25,11:06:12,66.1
07/30/25,11:06:15,66.1
07/30/25,11:06:18,66.1
07/30/25,11:06:21,66.1
07/30/25,11:06:24,66.1
07/30/25,11:06:27,66.1
07/30/25,11:06:30,66.1
07/30/25,11:06:33,66.1
07/30/25,11:06:36,66.1
07/30/25,11:06:39,66.1
07/30/25,11:06:42,66.1
07/30/25,11:06:45,66.1
07/30/25,11:06:48,66.1
07/30/25,11:06:51,66.1
07/30/25,11:06:54,66.1
07/30/25,11:06:57,66.1
07/30/25,11:07:00,66.1
07/30/25,11:07:03,66.1
07/30/25,11:07:06,66.1
07/30/25,11:07:09,66.1
07/30/25,11:07:12,66.1
07/30/25,11:07:15,66.1
07/30/25,11:07:18,66.1
07/30/25,11:07:21,66.1
07/30/25,11:07:24,66.1
07/30/25,11:07:27,66.1
07/30/25,11:07:30,66.1
07/30/25,11:07:33,66.1
07/30/25,11:07:36,66.1
07/30/25,11:07:39,66.1
07/30/25,11:07:42,66.1
07/30/25,11:07:45,66.1
07/30/25,11:07:48,66.1
07/30/25,11:07:51,66.1
07/30/25,11:07:54,66.1
07/30/25,11:07:57,66.1
07/30/25,11:08:00,66.1
07/30/25,11:08:03,66.1
07/30/25,11:08:06,66.1
07/30/25,11:08:09,66.1
07/30/25,11:08:12,66.1
07/30/25,11:08:15,66.1
07/30/25,11:08:18,66.1
07/30/25,11:08:21,66.1
07/30/25,11:08:24,66.1
07/30/25,11:08:27,66.1
07/30/25,11:08:30,66.1
07/30/25,11:08:33,66.1
07/30/25,11:08:36,66.1
07/30/25,11:08:39,66.1
07/30/25,11:08:42,66.1
07/30/25,11:08:45,66.1
07/30/25,11:08:48,66.1
07/30/25,11:08:51,66.1
07/30/25,11:08:54,66.1
07/30/25,11:08:57,66.1
07/30/25,11:09:00,66.1
07/30/25,11:09:03,66.1
07/30/25,11:09:06,66.1
07/30/25,11:09:09,66.1
07/30/25,11:09:12,66.1
07/30/25,11:09:15,66.1
07/30/25,11:09:18,66.1
07/30/25,11:09:21,66.1
07/30/25,11:09:24,66.1
07/30/25,11:09:27,66.1
07/30/25,11:09:30,66.1
07/30/25,11:09:33,66.1
07/30/25,11:09:36,66.1
07/30/25,11:09:39,66.1
07/30/25,11:09:42,66.1
07/30/25,11:09:45,66.1
07/30/25,11:09:48,66.1
07/30/25,11:09:51,66.1
07/30/25,11:09:54,66.1
07/30/25,11:09:57,66.1
07/30/25,11:10:00,66.1
07/30/25,11:10:03,66.1
07/30/25,11:10:06,66.1
07/30/25,11:10:09,66.1
07/30/25,11:10:12,66.1
07/30/25,11:10:15,66.1
07/30/25,11:10:18,66.1
07/30/25,11:10:21,66.1
07/30/25,11:10:24,66.1
07/30/25,11:10:27,66.1
07/30/25,11:10:30,66.1
07/30/25,11:10:33,66.1
07/30/25,11:10:36,66.1
07/30/25,11:10:39,66.1
07/30/25,11:10:42,66.1
07/30/25,11:10:45,66.1
07/30/25,11:10:48,66.1
07/30/25,11:10:51,66.1
07/30/25,11:10:54,66.1
07/30/25,11:10:57,66.1
07/30/25,11:11:00,66.1
07/30/25,11:11:03,66.1
07/30/25,11:11:06,66.1
07/30/25,11:11:09,66.1
07/30/25,11:11:12,66.1
07/30/25,11:11:15,66.1
07/30/25,11:11:18,66.1
07/30/25,11:11:21,66.1
07/30/25,11:11:24,66.1
07/30/25,11:11:27,66.1
07/30/25,11:11:30,66.1
07/30/25,11:11:33,66.1
07/30/25,11:11:36,66.1
07/30/25,11:11:39,66.1
07/30/25,11:11:42,66.1
07/30/25,11:11:45,66.1
07/30/25,11:11:48,66.1
07/30/25,11:11:51,66.1
07/30/25,11:11:54,66.1
07/30/25,11:11:57,66.1
07/30/25,11:12:00,66.1
07/30/25,11:12:03,66.1
07/30/25,11:12:06,66.1
07/30/25,11:12:09,66.1
07/30/25,11:12:12,66.1
07/30/25,11:12:15,66.1
07/30/25,11:12:18,66.1
07/30/25,11:12:21,66.1
07/30/25,11:12:24,66.1
07/30/25,11:12:27,66.1
07/30/25,11:12:30,66.1
07/30/25,11:12:33,66.1
07/30/25,11:12:36,66.1
07/30/25,11:12:39,66.1
07/30/25,11:12:42,66.1
07/30/25,11:12:45,66.1
07/30/25,11:12:48,66.1
07/30/25,11:12:51,66.1
07/30/25,11:12:54,66.1
07/30/25,11:12:57,66.1
07/30/25,11:13:00,66.1
07/30/25,11:13:03,66.1
07/30/25,11:13:06,66.1
07/30/25,11:13:09,66.1
07/30/25,11:13:12,66.1
07/30/25,11:13:15,66.1
07/30/25,11:13:18,66.1
07/30/25,11:13:21,66.1
07/30/25,11:13:24,66.1
07/30/25,11:13:27,66.1
07/30/25,11:13:30,66.1
07/30/25,11:13:33,66.1
07/30/25,11:13:36,66.1
07/30/25,11:13:39,66.1
07/30/25,11:13:42,66.1
07/30/25,11:13:45,66.1
07/30/25,11:13:48,66.1
07/30/25,11:13:51,66.1
07/30/25,11:13:54,66.1
07/30/25,11:13:57,66.1
07/30/25,11:14:00,66.1
07/30/25,11:14:03,66.1
07/30/25,11:14:06,66.1
07/30/25,11:14:09,66.1
07/30/25,11:14:12,66.1
07/30/25,11:14:15,66.1
07/30/25,11:14:18,66.1
07/30/25,11:14:21,66.1
07/30/25,11:14:24,66.1
07/30/25,11:14:27,66.1
07/30/25,11:14:30,66.1
07/30/25,11:14:33,66.1
07/30/25,11:14:36,66.1
07/30/25,11:14:39,66.1
07/30/25,11:14:42,66.1
07/30/25,11:14:45,66.1
07/30/25,11:14:48,65.8
07/30/25,11:14:51,65.8
07/30/25,11:14:54,65.8
07/30/25,11:14:57,65.8
07/30/25,11:15:00,65.8
07/30/25,11:15:03,65.8
07/30/25,11:15:06,65.8
07/30/25,11:15:09,65.8
07/30/25,11:15:12,65.8
07/30/25,11:15:15,65.8
07/30/25,11:15:18,65.8
07/30/25,11:15:21,65.8
07/30/25,11:15:24,65.8
07/30/25,11:15:27,65.8
07/30/25,11:15:30,65.8
07/30/25,11:15:33,65.8
07/30/25,11:15:36,65.8
07/30/25,11:15:39,65.8
07/30/25,11:15:42,65.8
07/30/25,11:15:45,65.8
07/30/25,11:15:48,65.8
07/30/25,11:15:51,65.8
07/30/25,11:15:54,65.8
07/30/25,11:15:57,65.8
07/30/25,11:16:00,65.8
07/30/25,11:16:03,65.8
07/30/25,11:16:06,65.8
07/30/25,11:16:09,65.8
07/30/25,11:16:12,65.8
07/30/25,11:16:15,65.8
07/30/25,11:16:18,65.8
07/30/25,11:16:21,65.8
07/30/25,11:16:24,65.8
07/30/25,11:16:27,65.8
07/30/25,11:16:30,65.8
07/30/25,11:16:33,65.8
07/30/25,11:16:36,65.8
07/30/25,11:16:39,65.8
07/30/25,11:16:42,65.8
07/30/25,11:16:45,65.8
07/30/25,11:16:48,65.8
07/30/25,11:16:51,65.8
07/30/25,11:16:54,65.8
07/30/25,11:16:57,65.8
07/30/25,11:17:00,65.8
07/30/25,11:17:03,65.8
07/30/25,11:17:06,65.8
07/30/25,11:17:09,65.8
07/30/25,11:17:12,65.8
07/30/25,11:17:15,65.8
07/30/25,11:17:18,65.8
07/30/25,11:17:21,65.8
07/30/25,11:17:24,65.8
07/30/25,11:17:27,65.8
07/30/25,11:17:30,65.8
07/30/25,11:17:33,65.8
07/30/25,11:17:36,65.8
07/30/25,11:17:39,65.8
07/30/25,11:17:42,65.8
07/30/25,11:17:45,65.8
07/30/25,11:17:48,65.8
07/30/25,11:17:51,65.8
07/30/25,11:17:54,65.8
07/30/25,11:17:57,65.8
07/30/25,11:18:00,65.8
07/30/25,11:18:03,65.8
07/30/25,11:18:06,65.8
07/30/25,11:18:09,65.8
07/30/25,11:18:12,65.8
07/30/25,11:18:15,65.8
07/30/25,11:18:18,65.8
07/30/25,11:18:21,65.8
07/30/25,11:18:24,65.8
07/30/25,11:18:27,65.8
07/30/25,11:18:30,65.8
07/30/25,11:18:33,65.8
07/30/25,11:18:36,65.8
07/30/25,11:18:39,65.8
07/30/25,11:18:42,65.8
07/30/25,11:18:45,65.8
07/30/25,11:18:48,65.8
07/30/25,11:18:51,65.8
07/30/25,11:18:54,65.8
07/30/25,11:18:57,65.8
07/30/25,11:19:00,65.8
07/30/25,11:19:03,65.8
07/30/25,11:19:06,65.8
07/30/25,11:19:09,65.8
07/30/25,11:19:12,65.8
07/30/25,11:19:15,65.8
07/30/25,11:19:18,65.8
07/30/25,11:19:21,65.8
07/30/25,11:19:24,65.8
07/30/25,11:19:27,65.8
07/30/25,11:19:30,65.8
07/30/25,11:19:33,65.8
07/30/25,11:19:36,65.8
07/30/25,11:19:39,65.8
07/30/25,11:19:42,65.8
07/30/25,11:19:45,65.8
07/30/25,11:19:48,65.8
07/30/25,11:19:51,65.8
07/30/25,11:19:54,65.8
07/30/25,11:19:57,65.8
07/30/25,11:20:00,65.8
07/30/25,11:20:03,65.8
07/30/25,11:20:06,65.8
07/30/25,11:20:09,65.8
07/30/25,11:20:12,65.8
07/30/25,11:20:15,65.8
07/30/25,11:20:18,65.8
07/30/25,11:20:21,65.8
07/30/25,11:20:24,65.8
07/30/25,11:20:27,65.8
07/30/25,11:20:30,65.8
07/30/25,11:20:33,65.8
07/30/25,11:20:36,65.8
07/30/25,11:20:39,65.8
07/30/25,11:20:42,65.8
07/30/25,11:20:45,65.8
07/30/25,11:20:48,65.8
07/30/25,11:20:51,65.8
07/30/25,11:20:54,65.8
07/30/25,11:20:57,65.8
07/30/25,11:21:00,65.8
07/30/25,11:21:03,65.8
07/30/25,11:21:06,65.8
